ticker,company_name,ipo_date,offer_price,first_day_close,offer_size_tl,oversubscription_ratio,sector,method,notes,ipo_year,ipo_month,ipo_close,price_d1,price_d5,price_d10,price_d30,price_d60,price_d90,price_d180,price_d365,benchmark_ipo,benchmark_d1,benchmark_d5,benchmark_d10,benchmark_d30,benchmark_d60,benchmark_d90,benchmark_d180,benchmark_d365,_cached_at,first_day_bhar,return_d1,benchmark_return_d1,excess_return_d1,bhar_d1,return_d5,benchmark_return_d5,excess_return_d5,bhar_d5,return_d10,benchmark_return_d10,excess_return_d10,bhar_d10,return_d30,benchmark_return_d30,excess_return_d30,bhar_d30,return_d60,benchmark_return_d60,excess_return_d60,bhar_d60,return_d90,benchmark_return_d90,excess_return_d90,bhar_d90,return_d180,benchmark_return_d180,excess_return_d180,bhar_d180,return_d365,benchmark_return_d365,excess_return_d365,bhar_d365,tavan_days,tavan_days_close_to_close,tavan_series_return,actual_compound_from_closes,first_free_day,first_free_close,hit_tavan_day1,ipo_close_yahoo,last_tavan_close_yahoo,total_tavan_days,underpricing,first_day_return
ARASE.IS,Dogu Aras Enerji A.S.,2021-11-11,110.0,110.0,,,,,,2021,11,27.0800838470459,26.8836727142334,23.22553062438965,23.39738845825196,23.39738845825196,21.5314884185791,22.31713104248047,21.64197158813477,45.63784408569336,1625.09130859375,1638.4913330078125,1685.591064453125,1755.49072265625,2101.48876953125,2045.1890869140625,2042.88916015625,2490.186767578125,4455.4765625,2026-03-13T08:18:19.065636,0.1,-0.0072529735846414,0.0082457055447906,-0.0154986791294321,-0.0153719267478136,-0.1423390431295409,0.0372285271230252,-0.1795675702525662,-0.1731224754786056,-0.1359927616766103,0.0802412845191691,-0.2162340461957794,-0.2001719886979031,-0.1359927616766103,0.2931511961317077,-0.429143957808318,-0.3318590734726503,-0.2048957994298116,0.2585071842417508,-0.4634029836715624,-0.368216399138605,-0.1758839755248766,0.2570919242218061,-0.4329758997466828,-0.3444266019087773,-0.2008159313548196,0.5323365243599594,-0.733152455714779,-0.4784539453701327,0.6852918308327869,1.74167767616423,-1.0563858453314432,-0.3853063598669957,0.0,0.0,0.0,0.0,2021-11-12,26.8836727142334,False,27.0800838470459,27.0800838470459,0.0,0.0,0.0
GMTAS.IS,Gimat Magazacilik A.S.,2021-11-12,2.0,2.2,,,,,,2021,11,1.21983540058136,1.3418188095092771,1.1791741847991943,1.0074933767318726,1.0391182899475098,0.9306885600090028,1.1430305242538452,1.314711332321167,2.1469030380249023,1638.4913330078125,1702.490966796875,1706.990966796875,1755.49072265625,2101.48876953125,2045.9891357421875,2038.6890869140625,2453.886962890625,4570.17578125,2026-03-13T08:18:19.886086,0.1,0.0999998925017104,0.0390600990678278,0.0609397934338826,0.0586489592743997,-0.0333333626510486,0.0418065279987269,-0.0751398906497756,-0.0721246110773722,-0.1740743249034153,0.071406779695111,-0.2454811045985263,-0.2291203576930721,-0.1481487670776914,0.2825754565777918,-0.4307242236554832,-0.3358275892825481,-0.237037587558578,0.2487030566016621,-0.4857406441602402,-0.388996120088134,-0.0629633115180215,0.2442477087575425,-0.3072110202755641,-0.2469050319428219,0.077777650734345,0.497650255119735,-0.41987260438539,-0.2803542435558973,0.7599940426402709,1.789258441093145,-1.029264398452874,-0.369010050588748,2.0,1.0,0.2100000000000002,0.1,2021-11-16,1.3101928234100342,True,1.2198352813720703,1.3418188095092771,2.0,0.2100000000000002,0.1
ELITE.IS,Elite Naturel Organik Gida A.S.,2021-11-15,16.3,17.930000000000003,,,,,,2021,11,7.027842998504639,7.729451179504394,7.40412425994873,7.995983123779297,10.316386222839355,6.957290172576904,7.067039012908936,8.59337043762207,21.13692092895508,1702.490966796875,1685.591064453125,1755.49072265625,1819.1903076171875,2162.28857421875,2072.888916015625,2001.889404296875,2390.787353515625,4656.97509765625,2026-03-13T08:18:20.628317,0.0999999999999999,0.0998326486731477,-0.0099265738693146,0.1097592225424624,0.110859679338545,0.053541500788244,0.0311307119350481,0.0224107888531959,0.0217341881041823,0.1377577907589364,0.0685462320190013,0.0692115587399351,0.064771702586196,0.4679306616602623,0.2700734490750067,0.1978572125852555,0.1557840711726985,-0.0100390441196176,0.2175623580051231,-0.2276014021247407,-0.1869320290893742,0.0055772467331209,0.1758590461500646,-0.1702817994169436,-0.1448148058004666,0.2227607303479231,0.4042878347917078,-0.1815271044437847,-0.1292663084777843,2.0075972006563787,1.7353890202530962,0.2722081804032825,0.09951351650088,2.0,1.0,0.2098159209914418,0.0998326554467652,2021-11-17,7.243421077728271,True,7.0278425216674805,7.729450702667236,2.0,0.2098159209914418,0.1
ISSEN.IS,Isbir Sentetik Dokuma A.S.,2021-11-18,11.85,11.85,,,,,,2021,11,3.8515937328338623,3.6499061584472656,3.5458085536956787,3.418940305709839,3.9361727237701416,4.658346652984619,5.725342273712158,7.221739292144775,23.9276065826416,1736.890869140625,1737.2908935546875,1784.5904541015625,1808.7904052734373,2056.388916015625,2085.7890625,2041.38916015625,2394.787353515625,4526.67626953125,2026-03-13T08:18:21.359386,0.10042194092827,-0.0523647062428368,0.0002303106206438,-0.0525950168634806,-0.0525829064616581,-0.0793918570724223,0.0274626263563342,-0.1068544834287565,-0.1039984138476083,-0.1123310133765569,0.0413955403936152,-0.1537265537701722,-0.1476159132696768,0.0219594788036092,0.1839482563651684,-0.1619887775615591,-0.1368208253111329,0.2094595058854189,0.2008751381898863,0.0085843676955326,0.0071484265287331,0.4864865483877656,0.175312275759895,0.3111742726278705,0.2647588041456314,0.8750002708180966,0.3787782502999239,0.4962220205181726,0.3598998028945046,5.212391088568041,1.6061949832063709,3.6061961053616702,1.3837015758985958,0.0,0.0,0.0,0.0,2021-11-19,3.649905920028688,False,3.8515937328338623,3.8515937328338623,0.0,0.0,0.0
MIATK.IS,Mia Teknoloji A.S.,2021-11-22,15.8,17.380000000000003,,,,,,2021,11,1.3369230031967163,1.4700000286102295,2.150768995285034,2.859999895095825,2.3461530208587646,2.686152935028076,2.4861528873443604,2.3030760288238525,11.89230728149414,1755.49072265625,1784.5904541015625,1808.7904052734373,1880.0899658203125,1804.1904296875,2011.1893310546875,2038.089111328125,2380.88720703125,4780.6748046875,2026-03-13T08:18:22.125412,0.0999999999999998,0.0995397828411304,0.0165764085618642,0.0829633742792661,0.0816105642237292,0.6087455972724913,0.0303616999675959,0.5783838973048954,0.5613406411778359,1.1392405458334398,0.0709768736205738,1.068263672212866,0.9974666106481502,0.7548901584076859,0.0277413639404269,0.727148794467259,0.7075211915956399,1.0092054131802777,0.1456564851630417,0.8635489280172359,0.753759036151523,0.8596081310589472,0.1609797107012178,0.6986284203577293,0.6017576482329448,0.7226691614378449,0.3562516601789307,0.3664175012589141,0.2701692554688357,7.895282116515647,1.723269763256746,6.172012353258901,2.2663977093028858,9.0,8.0,1.3531646004167843,1.1392405458334405,2021-12-03,2.7076919078826904,True,1.3369230031967163,2.859999895095825,9.0,1.3531646004167843,0.1
MOBTL.IS,Mobiltel Iletisim A.S.,2021-11-25,1.6,1.6,,,,,,2021,11,1.6699999570846558,1.6699999570846558,1.690000057220459,1.75,1.7200000286102295,1.5499999523162842,1.75,1.690000057220459,4.429999828338623,1819.1903076171875,1776.390625,1809.6903076171875,1927.3897705078125,1897.0899658203125,1910.2899169921875,2015.9892578125,2374.9873046875,4874.27392578125,2026-03-13T08:18:22.856860,0.0999999999999999,0.0,-0.0235267758617554,0.0235267758617554,0.0240936210847135,0.0119761081735101,-0.0052221034601065,0.0171982116336166,0.0172884939376283,0.0479042185456108,0.059476714688716,-0.0115724961431051,-0.0109228414203566,0.0299401633595606,0.0428210604888059,-0.0128808971292453,-0.0123519725648881,-0.0718562921270113,0.0500770089822675,-0.1219333011092789,-0.1161184370920151,0.0479042185456108,0.1081794188168712,-0.0602752002712603,-0.0543911926604918,0.0119761081735101,0.3055188864755478,-0.2935427783020377,-0.2248475922814891,1.652694576155643,1.6793644982451963,-0.0266699220895532,-0.0099538237918059,0.0,0.0,0.0,0.0,2021-11-26,1.6699999570846558,False,1.6699999570846558,1.6699999570846558,0.0,0.0,0.0
KONKA.IS,Konya Kagit A.S.,2021-11-26,6.95,7.645,,,,,,2021,11,2.473998069763184,2.72010350227356,2.473998069763184,2.561430215835572,2.386566162109375,2.493427276611328,2.726578950881958,7.430947780609131,21.44677734375,1776.390625,1808.7904052734373,1857.39013671875,1927.3897705078125,1897.0899658203125,1945.089599609375,1851.3902587890625,2418.087158203125,4923.17431640625,2026-03-13T08:18:23.622160,0.1007194244604316,0.0994768086193105,0.0182391078952228,0.0812377007240876,0.0797825383980901,0.0,0.0455978040971423,-0.0455978040971423,-0.0436093150908205,0.0353404261470411,0.0850033452005032,-0.049662919053462,-0.0457721345036817,-0.0353403297772896,0.0679463959793824,-0.103286725756672,-0.0967152716143124,0.0078533637861746,0.0949672736588411,-0.0871139098726665,-0.0795584598447173,0.1020942110690295,0.0422202373360658,0.0598739737329636,0.0574484850591681,2.003619069646419,0.3612361629093403,1.6423829067370783,1.2065378157650837,7.66887391945416,1.7714480402677482,5.897425879186413,2.127922224591541,2.0,1.0,0.209424383474515,0.099476712249559,2021-11-30,2.5549545288085938,True,2.473998069763184,2.7201032638549805,2.0,0.209424383474515,0.1
PCILT.IS,Pc Iletisim ve Medya Hizmetleri A.S.,2021-12-01,9.5,10.45,,,,,,2021,12,3.5314505100250244,3.8829057216644287,4.693955898284912,4.68043851852417,4.058632373809815,4.859545707702637,3.920078754425049,4.3762946128845215,14.19618797302246,1857.39013671875,1880.0899658203125,1927.3897705078125,2101.48876953125,1857.6900634765625,2003.1893310546875,1969.8895263671875,2527.1865234375,5046.17333984375,2026-03-13T08:18:24.377439,0.0999999999999999,0.0995214885899431,0.0122213576204641,0.0873001309694789,0.0862460867005461,0.3291863739729004,0.03768709244506,0.2914992815278403,0.2809125059472335,0.3253586607648662,0.1314202266863129,0.1939384340785532,0.1714114963690876,0.1492819628331858,0.0001614775226179,0.1491204853105678,0.1490964095917157,0.3760764008747785,0.0784968065963271,0.2975795942784514,0.2759207004215387,0.1100477674249695,0.0605685296935936,0.0494792377313759,0.0466535036125113,0.2392343034289075,0.3606115772220082,-0.1213772737931007,-0.0892078796219855,3.019931167865032,1.7168085153926134,1.3031226524724184,0.4796520053177544,6.0,5.0,0.7673682588083952,0.606698417098541,2021-12-09,5.109619617462158,True,3.5314505100250244,5.673975944519043,6.0,0.7673682588083952,0.1
RNPOL.IS,Rainbow Polikarbonat A.S.,2021-12-06,9.9,10.89,,,,,,2021,12,0.5444999933242798,0.5985000133514404,0.7160000205039978,0.6620000004768372,0.625,0.7419999837875366,0.6284999847412109,0.7425000071525574,1.2109999656677246,1927.3897705078125,1980.989501953125,2101.48876953125,2278.587890625,2005.2894287109373,1943.789794921875,1997.2894287109373,2648.0859375,5000.07373046875,2026-03-13T08:18:25.102085,0.1,0.0991735917157314,0.0278094925403649,0.0713640991753665,0.0694331971958936,0.3149679142008368,0.0903289006133758,0.2246390135874609,0.2060286703040597,0.2157943224851053,0.1822143738080839,0.0335799486770214,0.0284042804934401,0.1478420710058265,0.0404171794388015,0.107424891567025,0.103251747174119,0.362718076923161,0.0085089298827925,0.3542091470403685,0.3512206352813696,0.1542699585799709,0.0362664881139782,0.1180034704659926,0.1138736722836235,0.3636363934909319,0.373923416020987,-0.010287022530055,-0.0074873332895418,1.2240587337280413,1.594220332066706,-0.3701615983386648,-0.1426870315382088,5.0,4.0,0.6070706872782345,0.4609733520711221,2021-12-13,0.7160000205039978,True,0.5444999933242798,0.7954999804496765,5.0,0.6070706872782345,0.1
PSGYO.IS,Pasifik Gayrimenkul Yatirim Ortakligi A.S.,2021-12-16,16.38,16.38,,,,,,2021,12,1.0035829544067385,0.9035143852233888,0.8942595720291138,0.9226025938987732,0.8965727686882019,1.0753095149993896,0.8745927214622498,0.5599240660667419,2.106149911880493,2278.587890625,2084.489013671875,1891.989990234375,1897.0899658203125,2085.7890625,2001.889404296875,2088.7890625,2508.886474609375,5214.27197265625,2026-03-13T08:18:25.897787,0.1001221001221001,-0.0997113081125462,-0.0851838446749074,-0.0145274634376387,-0.0158801999211265,-0.1089330801181757,-0.1696655643529221,0.0607324842347464,0.0731421962373723,-0.0806912474473386,-0.1674273467239595,0.0867360992766208,0.1041784148630491,-0.1066281419474636,-0.0846132944523446,-0.0220148474951189,-0.024049778483453,0.0714704851030991,-0.1214341950409596,0.1929046801440588,0.2195677080250719,-0.1285297168291788,-0.0832966895443912,-0.0452330272847875,-0.0493431481798689,-0.4420749539356839,0.1010707486561801,-0.5431457025918641,-0.4932886494848357,1.0986306140736817,1.2883786902009793,-0.1897480761272976,-0.0829181275545931,0.0,0.0,0.0,0.0,2021-12-17,0.903514325618744,False,1.0035829544067385,1.0035829544067385,0.0,0.0,0.0
ERCB.IS,Erciyas Celik Boru San. A.S.,2022-01-12,59.664,59.664,,,,,merger listing - not traditional IPO,2022,1,58.59999847412109,58.59999847412109,49.060001373291016,48.5,52.25,40.880001068115234,41.34000015258789,32.31999969482422,141.10000610351562,2064.18896484375,2070.68896484375,2085.7890625,1910.2899169921875,2051.089111328125,2088.489013671875,2463.786865234375,2408.08740234375,4970.673828125,2026-03-13T08:18:26.646661,0.0999932957897558,0.0,0.0031489365124535,-0.0031489365124535,-0.0031390518375079,-0.1627985895774916,0.0104642055665116,-0.1732627951440032,-0.1714685133718956,-0.1723549272545023,-0.0745566663094781,-0.0977982609450242,-0.1056772007368838,-0.1083617515267576,-0.0063462472374067,-0.1020155042893509,-0.1026670548022624,-0.3023890421060565,0.011772201693736,-0.3141612437997926,-0.3105059056513685,-0.2945392281734538,0.1935859105907353,-0.4881251387641891,-0.4089568538242915,-0.4484641546689226,0.166602207141453,-0.6150663618103757,-0.5272288686282226,1.407849996204832,1.4080517398276364,-0.0002017436228043,-8.377877413001666e-05,0.0,0.0,0.0,0.0,2022-01-14,54.5,False,58.59999847412109,58.59999847412109,0.0,0.0,0.0
PNLSN.IS,Panelsan Cati Cephe Sistemleri San. ve Tic. A.S.,2022-02-18,10.2,10.2,,,,,,2022,2,10.751968383789062,11.068202018737791,9.994922637939451,9.055801391601562,9.64035701751709,11.231109619140623,12.869779586791992,14.318724632263184,42.28452301025391,2032.3892822265625,2038.089111328125,2015.9892578125,1946.1895751953125,2174.988525390625,2519.1865234375,2372.38720703125,2979.984130859375,5148.87255859375,2026-03-13T08:18:27.400395,0.1000000000000001,0.0294116968782682,0.0028044967326918,0.0266072001455763,0.0265327890254454,-0.0704099676289062,-0.0080693322669442,-0.0623406353619619,-0.0628477749401925,-0.1577540903807754,-0.0424129903582323,-0.1153411000225431,-0.1204497334040612,-0.1033867778060033,0.070163351288607,-0.1735501290946104,-0.1621716244399837,0.0445631179565195,0.2395196852630672,-0.1949565673065476,-0.1572839621866686,0.1969696270867009,0.1672897647010844,0.0296798623856164,0.0254263022628462,0.3317305372523029,0.4662467259198912,-0.1345161886675883,-0.0917418510061434,2.9327238977010994,1.533408635649248,1.3993152620518514,0.5523448694226316,0.0,0.0,0.0,0.0,2022-02-21,11.068202018737791,False,10.751968383789062,10.751968383789062,0.0,0.0,0.0
HUNER.IS,Hun Yenilenebilir Enerji Uretim A.S.,2022-02-21,1.82,2.002,,,,,,2022,2,1.277318000793457,1.4050500392913818,1.813791990280152,1.7307660579681396,1.7179930210113523,2.0309360027313232,1.7435389757156372,2.1203479766845703,4.789944171905518,2038.089111328125,2017.4892578125,1946.1895751953125,2023.289306640625,2183.088623046875,2472.48681640625,2380.88720703125,3062.483642578125,5149.37255859375,2026-03-13T08:18:28.187641,0.0989010989010988,0.1000001866556166,-0.0101074351465432,0.1101076218021598,0.1112318909259209,0.4200003359801105,-0.0450910294461688,0.4650913654262794,0.4870530906799777,0.3550001306589316,-0.0072616082413863,0.362261738900318,0.36491158386509,0.3450002426523015,0.0711448341060321,0.2738554085462694,0.2556660871868244,0.5900002986489867,0.2131397016272016,0.3768605970217851,0.3106489685534952,0.3649999253377534,0.1681958329485111,0.1968040923892422,0.1684684081542315,0.6600000746622467,0.5026249959122009,0.1573750787500458,0.1047334359392231,2.7500013065893167,1.5265688972932838,1.223432409296033,0.4842268147156792,4.0,3.0,0.4630000410642358,0.3300000373311234,2022-02-25,1.7052199840545654,True,1.277318000793457,1.6988329887390137,4.0,0.4630000410642358,0.1
DAPGM.IS,Dap Gayrimenkul Gelistirme A.S.,2022-02-24,18.5,18.5,,,,,,2022,2,1.559941053390503,1.5372389554977417,1.4788620471954346,1.4350800514221191,1.5323740243911743,2.2653191089630127,2.618818998336792,3.3533859252929688,4.074170112609863,1851.3902587890625,1952.3896484375,1969.8895263671875,1997.2894287109373,2172.488525390625,2482.5869140625,2418.087158203125,3121.4833984375,5058.77294921875,2026-03-13T08:18:28.923951,0.1,-0.0145531767648646,0.054553268371682,-0.0691064451365467,-0.0655314882701495,-0.0519756858881588,0.0640055585339591,-0.1159812444221179,-0.1090043595091014,-0.080042128320811,0.0788051947606676,-0.1588473230814786,-0.1472437506353673,-0.0176718401887123,0.1734362947397072,-0.1911081349284196,-0.1628619600272475,0.4521825065372717,0.3409311744387613,0.1112513320985104,0.0829657287556715,0.6787935625162487,0.306092622408374,0.3727009401078747,0.2853556736432914,1.1496875910820132,0.6860212932518972,0.463666297830116,0.275006193389067,1.6117461962775643,1.7324184759012065,-0.1206722796236419,-0.0441631765733987,0.0,0.0,0.0,0.0,2022-02-25,1.5372389554977417,False,1.559941053390503,1.559941053390503,0.0,0.0,0.0
INVES.IS,Investco Holding A.S.,2022-03-01,24.0,24.0,,,,,,2022,3,,,,,,,,,,,,,,,,,,,2026-03-13T08:18:29.796945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
HTTBT.IS,Hitit Bilgisayar Hizmetleri A.S.,2022-03-03,12.25,12.25,,,,,,2022,3,5.72475004196167,5.729000091552734,5.36775016784668,5.206250190734863,5.507999897003174,5.618500232696533,5.180749893188477,6.889249801635742,11.58549976348877,2023.289306640625,1990.7894287109373,2011.389404296875,2088.489013671875,2311.3876953125,2466.286865234375,2568.786376953125,3171.18310546875,5212.3720703125,2026-03-13T08:18:30.104133,0.1004081632653061,0.0007423991545327,-0.0160628921543845,0.0168052913089172,0.0170796397197716,-0.0623607793350325,-0.005881463567614,-0.0564793157674184,-0.0568134620747612,-0.0905716140314023,0.0322246091141085,-0.1227962231455108,-0.1189626967437822,-0.0378619404113272,0.1423910993481303,-0.1802530397594576,-0.15778575293725,-0.0185597289814122,0.2189491918628692,-0.2375089208442814,-0.1948472688031455,-0.0950260089585997,0.2696090314529551,-0.3646350404115548,-0.2872026201595796,0.2034149528168813,0.5673404169441463,-0.3639254641272649,-0.2321929940636716,1.0237564397691723,1.5761872279979965,-0.5524307882288242,-0.2144373600742243,0.0,0.0,0.0,0.0,2022-03-04,5.729000091552734,False,5.72475004196167,5.72475004196167,0.0,0.0,0.0
KLSYN.IS,Koleksiyon Mobilya Sanayi A.S.,2022-03-04,1.45,1.595,,,,,,2022,3,1.5452247858047483,1.6910006999969482,1.5549432039260864,1.5452247858047483,1.6618454456329346,2.031144380569458,2.186638832092285,2.760024070739746,3.158478260040283,1990.7894287109373,1997.2894287109373,2042.6890869140625,2088.489013671875,2311.3876953125,2466.286865234375,2601.586181640625,3171.18310546875,5392.27099609375,2026-03-13T08:18:30.845640,0.0965517241379311,0.0943396168191026,0.0032650364253785,0.091074580393724,0.0907781863087959,0.0062893232173186,0.0260698883842933,-0.0197805651669746,-0.0192779901163674,0.0,0.0490758005602829,-0.0490758005602829,-0.0467800329910125,0.075471647167147,0.1610407720565174,-0.0855691248893704,-0.07370036173476,0.3144653122501166,0.2388486846804931,0.0756166275696235,0.0610378236702293,0.4150943294334295,0.3068113302797608,0.1082829991536686,0.0828604685654872,0.7861634734925211,0.5929274386001404,0.1932360348923807,0.1213087490427033,1.044025108227446,1.7086094181167706,-0.6645843098893245,-0.2453599642104891,2.0,1.0,0.2037735785010128,0.0943396168191024,2022-03-08,1.5646616220474243,True,1.5452247858047483,1.6910006999969482,2.0,0.2037735785010128,0.1
GZNMI.IS,Gezinomi Seyahat Turizm Tic. A.S.,2022-03-08,14.0,15.400000000000002,,,,,,2022,3,5.923076152801514,6.515384197235107,8.661538124084473,11.084614753723145,14.461538314819336,13.30769157409668,13.938461303710938,11.923075675964355,14.079999923706056,2011.389404296875,2042.6890869140625,2088.489013671875,2144.28857421875,2345.1875,2465.686767578125,2648.0859375,3358.382080078125,5438.37109375,2026-03-13T08:18:31.585179,0.1,0.1000000724544867,0.0155612247684724,0.0844388476860142,0.0831450095047343,0.4623377955368197,0.038331518108972,0.4240062774278477,0.408353469034683,0.8714287082870462,0.0660733171000931,0.8053553911869531,0.7554409047378292,1.4415587343038423,0.1659539893120851,1.2756047449917571,1.094043810205895,1.2467534150818524,0.2258624621919291,1.0208909528899233,0.8327940404215475,1.353247019645068,0.3165456335023779,1.03670138614269,0.7874405259958788,1.0129870642174583,0.6696826944119856,0.3433043698054727,0.2056105456170969,1.377143153401203,1.7037882779595837,-0.3266451245583806,-0.1208101711295543,5.0,4.0,0.6085715750905019,0.4623377955368197,2022-03-15,8.823076248168945,True,5.923076152801514,8.661538124084473,5.0,0.6085715750905019,0.1
GRSEL.IS,Gur-Sel Turizm Tasimacilik ve Servis Tic. A.S.,2022-03-09,8.25,9.075,,,,,,2022,3,8.90606689453125,9.789799690246582,9.691607475280762,8.238357543945312,7.884863376617432,8.434741973876953,7.914321422576904,8.719500541687012,15.088726997375488,2042.6890869140625,2041.9891357421875,2088.489013671875,2174.988525390625,2393.38720703125,2465.686767578125,2648.185791015625,3358.382080078125,5446.17138671875,2026-03-13T08:18:32.330930,0.1006060606060606,0.0992281785192952,-0.0003426616298872,0.0995708401491825,0.0996049709508732,0.0882028610442922,0.0224213890656279,0.0657814719786642,0.0643389043716904,-0.074972415825435,0.0647672909813359,-0.1397397068067709,-0.131239668977792,-0.1146638050227184,0.1716845321022375,-0.286348337124956,-0.2443903024060491,-0.0529217808754292,0.2070788370946332,-0.2600006179700624,-0.2153965507305789,-0.1113561669476482,0.2964213731695704,-0.4077775401172187,-0.3145408958510605,-0.020948231700213,0.6440985079876793,-0.6650467396878924,-0.4045054091691178,0.6942076874181897,1.6661773549426488,-0.9719696675244592,-0.3645555183051079,3.0,2.0,0.3292170806006154,0.2083791641823775,2022-03-14,9.691605567932127,True,8.90606689453125,10.761905670166016,3.0,0.3292170806006154,0.1
ENSRI.IS,Ensari Deri Gida San. ve Tic. A.S.,2022-03-22,14.0,15.400000000000002,,,,,,2022,3,1.0294870138168335,1.132434964179993,1.2327100038528442,1.156501054763794,1.0682599544525146,1.1351089477539062,1.0542210340499878,1.0863089561462402,1.4626740217208862,2188.788330078125,2183.088623046875,2172.488525390625,2251.68798828125,2556.786376953125,2380.88720703125,2539.1865234375,3199.48291015625,5001.07373046875,2026-03-13T08:18:33.062507,0.1,0.0999992704924745,-0.0026040467015129,0.1026033171939875,0.1028711985993808,0.1974021889625974,-0.0074469533958627,0.2048491423584602,0.2063860899518861,0.1233760496657987,0.0287372046619418,0.0946388450038568,0.0919951612277467,0.0376623892436778,0.1681286590475676,-0.1304662698038898,-0.1116882706313064,0.1025966646684335,0.0877649402243789,0.0148317244440545,0.0136350454915334,0.0240255776917988,0.1600877474282167,-0.1360621697364179,-0.1172861018815623,0.0551944235981558,0.4617598541573227,-0.4065654305591668,-0.2781342156872575,0.4207794776332414,1.2848594639072504,-0.864079986274009,-0.3781764261318633,4.0,3.0,0.4628571127504832,0.3298701025004391,2022-03-28,1.2327100038528442,True,1.0294870138168335,1.3690840005874634,4.0,0.4628571127504832,0.1
SMRTG.IS,Smart Gunes Enerjisi Teknolojileri A.S.,2022-03-24,14.0,14.0,,,,,,2022,3,1.296296000480652,1.3350160121917725,1.247473955154419,1.2760939598083496,1.5690230131149292,1.8720530271530151,1.880470991134644,3.9730629920959473,14.116161346435549,2176.1884765625,2175.488525390625,2206.48828125,2311.3876953125,2482.5869140625,2380.88720703125,2574.286376953125,3277.482666015625,5031.97314453125,2026-03-13T08:18:33.811395,0.1,0.0298697301362986,-0.0003216408778069,0.0301913710141056,0.0302010849175693,-0.0376627292748958,0.0139233366106972,-0.0515860658855931,-0.0508776788371722,-0.0155844349321542,0.0621266127479731,-0.0777110476801273,-0.07316552165007,0.2103894577574512,0.1407959102807059,0.0695935474767452,0.0610043802310098,0.4441555219323971,0.094062960388473,0.3500925615439241,0.3199930664133035,0.4506493813429852,0.1829335577676889,0.2677158235752963,0.2263151821311944,2.064935007608432,0.5060656286502929,1.558869378958139,1.035060723319984,9.889612666552573,1.312287377093246,8.577325289459328,3.709454704649125,0.0,0.0,0.0,0.0,2022-03-25,1.3350160121917725,False,1.296296000480652,1.296296000480652,0.0,0.0,0.0
LIDER.IS,Ldr Turizm A.S.,2022-04-04,18.65,18.65,,,,,,2022,4,1.594581961631775,1.4506807327270508,1.4110108613967896,1.3643403053283691,1.6957019567489624,1.4390132427215576,1.7299271821975708,2.7079336643218994,10.085752487182615,2311.3876953125,2326.28759765625,2449.087158203125,2475.38671875,2466.286865234375,2601.2861328125,2405.9873046875,3392.08203125,4984.07373046875,2026-03-13T08:18:34.564502,0.1002680965147453,-0.0902438584953428,0.0064463016628353,-0.0966901601581782,-0.096070858423771,-0.1151217715062652,0.0595743687525376,-0.1746961402588028,-0.1648738827690564,-0.1443899792192517,0.0709526245943465,-0.2153426038135983,-0.2010757515022342,0.0634147366208186,0.0670156591367217,-0.003600922515903,-0.0033747607029651,-0.0975608169748891,0.1254218139552767,-0.2229826309301659,-0.198132494114804,0.0848781836383585,0.0409276252386598,0.0439505583996986,0.0422224920677092,0.6982091416303269,0.4675521714202904,0.2306569702100365,0.157171223416751,5.325013533240786,1.1563123056233553,4.168701227617431,1.933254852159426,0.0,0.0,0.0,0.0,2022-04-05,1.4506806135177612,False,1.594582200050354,1.594582200050354,0.0,0.0,0.0
CONSE.IS,Consus Enerji Isletmeciligi ve Hizmetleri A.S.,2022-04-20,4.5,4.5,,,,,,2022,4,4.389999866485596,4.380000114440918,4.119999885559082,4.119999885559082,3.7699999809265137,3.7100000381469727,3.549999952316284,6.789999961853027,6.050000190734863,2525.886474609375,2556.786376953125,2482.5869140625,2466.286865234375,2372.38720703125,2539.1865234375,2501.98681640625,3847.57958984375,5012.2734375,2026-03-13T08:18:35.329421,0.1,-0.0022778479154449,0.0122332902346802,-0.0145111381501251,-0.0143357645812665,-0.0615034143822563,-0.0171423225002902,-0.0443610918819661,-0.045134807304773,-0.0615034143822563,-0.0235955217996157,-0.0379078925826406,-0.0388239642781123,-0.1412300465638559,-0.0607704539064304,-0.0804595926574255,-0.0856655255278882,-0.1548974599133633,0.0052654974646799,-0.1601629573780433,-0.1593240370648159,-0.1913439498215228,-0.0094618892984179,-0.1818820605231048,-0.1836194474075113,0.5466970770750266,0.5232591126007644,0.0234379644742621,0.0153867219833958,0.3781322038121557,0.9843621191546787,-0.606229915342523,-0.3055036726869045,0.0,0.0,0.0,0.0,2022-04-21,4.380000114440918,False,4.389999866485596,4.389999866485596,0.0,0.0,0.0
